particle_size,ratio_50std.50GFP_125_yes_10200,ratio_50std.50GFP_125_yes_10201,ratio_50std.50GFP_125_yes_10202,ratio_50std.50GFP_125_no_100,ratio_50std.50GFP_125_no_101,ratio_50std.50GFP_125_no_102
384.5,0,0,0,0,0,0
385.5,0,0,0,0,0,0
386.5,0,0,0,0,0,0
387.5,0,0,0,0,0,0
388.5,0,0,0,0,0,0
389.5,0,0,0,0,0,0
390.5,0,0,0,0,0,0
391.5,0,0,0,0,0,0
392.5,0,0,0,0,0,0
393.5,0,0,0,0,0,0
394.5,0,0,0,0,0,0
395.5,0,0,0,0,0,0
396.5,0,0,0,0,0,0
397.5,0,0,0,0,0,0
398.5,0,0,0,0,0,0
399.5,0,0,0,0,0,0
400.5,0,0,0,0,0,0
401.5,0,0,0,0,0,0
402.5,0,0,0,0,0,0
403.5,0,0,0,0,0,0
404.5,0,0,0,0,0,0
405.5,0,0,0,0,0,0
406.5,0,0,0,0,0,0
407.5,0,0,0,0,0,0
408.5,0,0,0,0,0,0
409.5,0,0,0,0,0,0
410.5,0,0,0,0,0,0
411.5,0,0,0,0,0,0
412.5,0,0,0,0,0,0
413.5,0,0,0,0,0,0
414.5,0,0,0,0,0,0
415.5,0,0,0,0,0,0
416.5,0,0,0,0,0,0
417.5,0,0,0,0,0,0
418.5,0,0,0,0,0,0
419.5,0,0,0,0,0,0
420.5,0,0,0,0,0,0
421.5,0,0,0,0,0,0
422.5,0,0,0,0,0,0
423.5,0,0,0,0,0,0
424.5,0,0,0,0,0,0
425.5,0,0,0,0,0,0
426.5,0,0,0,0,0,0
427.5,0,0,0,0,0,0
428.5,0,0,0,0,0,0
429.5,0,0,0,0,0,0
430.5,0,0,0,0,0,0
431.5,0,0,0,0,0,0
432.5,0,0,0,0,0,0
433.5,0,0,0,0,0,0
434.5,0,0,0,0,0,0
435.5,0,0,0,0,0,0
436.5,0,0,0,0,0,0
437.5,0,0,0,0,0,0
438.5,0,0,0,0,0,0
439.5,0,0,0,0,0,0
440.5,0,0,0,0,0,0
441.5,0,0,0,0,0,0
442.5,0,0,0,0,0,0
443.5,0,0,0,0,0,0
444.5,0,0,0,0,0,0
445.5,0,0,0,0,0,0
446.5,0,0,0,0,0,0
447.5,0,0,0,0,0,0
448.5,0,0,0,0,0,0
449.5,0,0,0,0,0,0
450.5,0,0,0,0,0,0
451.5,0,0,0,0,0,0
452.5,0,0,0,0,0,0
453.5,0,0,0,0,0,0
454.5,0,0,0,0,0,0
455.5,0,0,0,0,0,0
456.5,0,0,0,0,0,0
457.5,0,0,0,0,0,0
458.5,0,0,0,0,0,0
459.5,0,0,0,0,0,0
460.5,0,0,0,0,0,0
461.5,0,0,0,0,0,0
462.5,0,0,0,0,0,0
463.5,0,0,0,0,0,0
464.5,0,0,0,0,0,0
465.5,0,0,0,0,0,0
466.5,0,0,0,0,0,0
467.5,0,0,0,0,0,0
468.5,0,0,0,0,0,0
469.5,0,0,0,0,0,0
470.5,0,0,0,0,0,0
471.5,0,0,0,0,0,0
472.5,0,0,0,0,0,0
473.5,0,0,0,0,0,0
474.5,0,0,0,0,0,0
475.5,0,0,0,0,0,0
476.5,0,0,0,0,0,0
477.5,0,0,0,0,0,0
478.5,0,0,0,0,0,0
479.5,0,0,0,0,0,0
480.5,0,0,0,0,0,0
481.5,0,0,0,0,0,0
482.5,0,0,0,0,0,0
483.5,0,0,0,0,0,0
484.5,0,0,0,0,0,0
485.5,0,0,0,0,0,0
486.5,0,0,0,0,0,0
487.5,0,0,0,0,0,0
488.5,0,0,0,0,0,0
489.5,0,0,0,0,0,0
490.5,0,0,0,0,0,0
491.5,0,0,0,0,0,0
492.5,0,0,0,0,0,0
493.5,0,0,0,0,0,0
494.5,0,0,0,0,0,0
495.5,0,0,0,0,0,0
496.5,0,0,0,0,0,0
497.5,0,0,0,0,0,0
498.5,0,0,0,0,0,0
499.5,0,0,0,0,0,0
500.5,0,0,0,0,0,0
501.5,0,0,0,0,0,0
502.5,0,0,0,0,0,0
503.5,0,0,0,0,0,0
504.5,0,0,0,0,0,0
505.5,0,0,0,0,0,0
506.5,0,0,0,0,0,0
507.5,0,0,0,0,0,0
508.5,0,0,0,0,0,0
509.5,0,0,0,0,0,0
510.5,0,0,0,0,0,0
511.5,0,0,0,0,0,0
512.5,0,0,0,0,0,0
513.5,0,0,0,0,0,0
514.5,0,0,0,0,0,0
515.5,0,0,0,0,0,0
516.5,0,0,0,0,0,0
517.5,0,0,0,0,0,0
518.5,0,0,0,0,0,0
519.5,0,0,0,0,0,0
520.5,0,0,0,0,0,0
521.5,0,0,0,0,0,0
522.5,0,0,0,0,0,0
523.5,0,0,0,0,0,0
524.5,0,0,0,0,0,0
525.5,0,0,0,0,0,0
526.5,0,0,0,0,0,0
527.5,0,0,0,0,0,0
528.5,0,0,0,0,0,0
529.5,0,0,0,0,0,0
530.5,0,0,0,0,0,0
531.5,0,0,0,0,0,0
532.5,0,0,0,0,0,0
533.5,0,0,0,0,0,0
534.5,0,0,0,0,0,0
535.5,0,0,0,0,0,0
536.5,0,0,0,0,0,0
537.5,0,0,0,0,0,0
538.5,0,0,0,0,0,0
539.5,0,0,0,0,0,0
540.5,0,0,0,0,0,0
541.5,0,0,0,0,0,0
542.5,0,0,0,0,0,0
543.5,0,0,0,0,0,0
544.5,0,0,0,0,0,0
545.5,0,0,0,0,0,0
546.5,0,0,0,0,0,0
547.5,0,0,0,0,0,0
548.5,0,0,0,0,0,0
549.5,0,0,0,0,0,0
550.5,0,0,0,0,0,0
551.5,0,0,0,0,0,0
552.5,0,0,0,0,0,0
553.5,0,0,0,0,0,0
554.5,0,0,0,0,0,0
555.5,0,0,0,0,0,0
556.5,0,0,0,0,0,0
557.5,0,0,0,0,0,0
558.5,0,0,0,0,0,0
559.5,0,0,0,0,0,0
560.5,0,0,0,0,0,0
561.5,0,0,0,0,0,0
562.5,0,0,0,0,0,0
563.5,0,0,0,0,0,0
564.5,0,0,0,0,0,0
565.5,0,0,0,0,0,0
566.5,0,0,0,0,0,0
567.5,0,0,0,0,0,0
568.5,0,0,0,0,0,0
569.5,0,0,0,0,0,0
570.5,0,0,0,0,0,0
571.5,0,0,0,0,0,0
572.5,0,0,0,0,0,0
573.5,0,0,0,0,0,0
574.5,0,0,0,0,0,0
575.5,0,0,0,0,0,0
576.5,0,0,0,0,0,0
577.5,0,0,0,0,0,0
578.5,0,0,0,0,0,0
579.5,0,0,0,0,0,0
580.5,0,0,0,0,0,0
581.5,0,0,0,0,0,0
582.5,0,0,0,0,0,0
583.5,0,0,0,0,0,0
584.5,0,0,0,0,0,0
585.5,0,0,0,0,0,0
586.5,0,0,0,0,0,0
587.5,0,0,0,0,0,0
588.5,0,0,0,0,0,0
589.5,0,0,0,0,0,0
590.5,0,0,0,0,0,0
591.5,0,0,0,0,0,0
592.5,0,0,0,0,0,0
593.5,0,0,0,0,0,0
594.5,0,0,0,0,0,0
595.5,0,0,0,0,0,0
596.5,0,0,0,0,0,0
597.5,0,0,0,0,0,0
598.5,0,0,0,0,0,0
599.5,0,0,0,0,0,0
600.5,0,0,0,0,0,0
601.5,0,0,0,0,0,0
602.5,0,0,0,0,0,0
603.5,0,0,0,0,0,0
604.5,0,0,0,0,0,0
605.5,0,0,0,0,0,0
606.5,0,0,0,0,0,0
607.5,0,0,0,0,0,0
608.5,0,0,0,0,0,0
609.5,0,0,0,0,0,0
610.5,0,0,0,0,0,0
611.5,0,0,0,0,0,0
612.5,0,0,0,0,0,0
613.5,0,0,0,0,0,0
614.5,0,0,0,0,0,0
615.5,0,0,0,0,0,0
616.5,0,0,0,0,0,0
617.5,0,0,0,0,0,0
618.5,0,0,0,0,0,0
619.5,0,0,0,0,0,0
620.5,0,0,0,0,0,0
621.5,0,0,0,0,0,0
622.5,0,0,0,0,0,0
623.5,0,0,0,0,0,0
624.5,0,0,0,0,0,0
625.5,0,0,0,0,0,0
626.5,0,0,0,0,0,0
627.5,0,0,0,0,0,0
628.5,0,0,0,0,0,0
629.5,0,0,0,0,0,0
630.5,0,0,0,0,0,0
631.5,0,0,0,0,0,0
632.5,0,0,0,0,0,0
633.5,0,0,0,0,0,0
634.5,0,0,0,0,0,0
635.5,0,0,0,0,0,0
636.5,0,0,0,0,0,0
637.5,0,0,0,0,0,0
638.5,0,0,0,0,0,0
639.5,0,0,0,0,0,0
640.5,0,0,0,0,0,0
641.5,0,0,0,0,0,0
642.5,0,0,0,0,0,0
643.5,0,0,0,0,0,0
644.5,0,0,0,0,0,0
645.5,0,0,0,0,0,0
646.5,0,0,0,0,0,0
647.5,0,0,0,0,0,0
648.5,0,0,0,0,0,0
649.5,0,0,0,0,0,0
650.5,0,0,0,0,0,0
651.5,0,0,0,0,0,0
652.5,0,0,0,0,0,0
653.5,0,0,0,0,0,0
654.5,0,0,0,0,0,0
655.5,0,0,0,0,0,0
656.5,0,0,0,0,0,0
657.5,0,0,0,0,0,0
658.5,0,0,0,0,0,0
659.5,0,0,0,0,0,0
660.5,0,0,0,0,0,0
661.5,0,0,0,0,0,0
662.5,0,0,0,0,0,0
663.5,0,0,0,0,0,0
664.5,0,0,0,0,0,0
665.5,0,0,0,0,0,0
666.5,0,0,0,0,0,0
667.5,0,0,0,0,0,0
668.5,0,0,0,0,0,0
669.5,0,0,0,0,0,0
670.5,0,0,0,0,0,0
671.5,0,0,0,0,0,0
672.5,0,0,0,0,0,0
673.5,0,0,0,0,0,0
674.5,0,0,0,0,0,0
675.5,0,0,0,0,0,0
676.5,0,0,0,0,0,0
677.5,0,0,0,0,0,0
678.5,0,0,0,0,0,0
679.5,0,0,0,0,0,0
680.5,0,0,0,0,0,0
681.5,0,0,0,0,0,0
682.5,0,0,0,0,0,0
683.5,0,0,0,0,0,0
684.5,0,0,0,0,0,0
685.5,0,0,0,0,0,0
686.5,0,0,0,0,0,0
687.5,0,0,0,0,0,0
688.5,0,0,0,0,0,0
689.5,0,0,0,0,0,0
690.5,0,0,0,0,0,0
691.5,0,0,0,0,0,0
692.5,0,0,0,0,0,0
693.5,0,0,0,0,0,0
694.5,0,0,0,0,0,0
695.5,0,0,0,0,0,0
696.5,0,0,0,0,0,0
697.5,0,0,0,0,0,0
698.5,0,0,0,0,0,0
699.5,0,0,0,0,0,0
700.5,0,0,0,0,0,0
701.5,0,0,0,0,0,0
702.5,0,0,0,0,0,0
703.5,0,0,0,0,0,0
704.5,0,0,0,0,0,0
705.5,0,0,0,0,0,0
706.5,0,0,0,0,0,0
707.5,0,0,0,0,0,0
708.5,0,0,0,0,0,0
709.5,0,0,0,0,0,0
710.5,0,0,0,0,0,0
711.5,0,0,0,0,0,0
712.5,0,0,0,0,0,0
713.5,0,0,0,0,0,0
714.5,0,0,0,0,0,0
715.5,0,0,0,0,0,0
716.5,0,0,0,0,0,0
717.5,0,0,0,0,0,0
718.5,0,0,0,0,0,0
719.5,0,0,0,0,0,0
720.5,0,0,0,0,0,0
721.5,0,0,0,0,0,0
722.5,0,0,0,0,0,0
723.5,0,0,0,0,0,0
724.5,0,0,0,0,0,0
725.5,0,0,0,0,0,0
726.5,0,0,0,0,0,0
727.5,0,0,0,0,0,0
728.5,0,0,0,0,0,0
729.5,0,0,0,0,0,0
730.5,0,0,0,0,0,0
731.5,0,0,0,0,0,0
732.5,0,0,0,0,0,0
733.5,0,0,0,0,0,0
734.5,0,0,0,0,0,0
735.5,0,0,0,0,0,0
736.5,0,0,0,0,0,0
737.5,0,0,0,0,0,0
738.5,0,0,0,0,0,0
739.5,0,0,0,0,0,0
740.5,0,0,0,0,0,0
741.5,0,0,0,0,0,0
742.5,0,0,0,0,0,0
743.5,0,0,0,0,0,0
744.5,0,0,0,0,0,0
745.5,0,0,0,0,0,0
746.5,0,0,0,0,0,0
747.5,0,0,0,0,0,0
748.5,0,0,0,0,0,0
749.5,0,0,0,0,0,0
750.5,0,0,0,0,0,0
751.5,0,0,0,0,0,0
752.5,0,0,0,0,0,0
753.5,0,0,0,0,0,0
754.5,0,0,0,0,0,0
755.5,0,0,0,0,0,0
756.5,0,0,0,0,0,0
757.5,0,0,0,0,0,0
758.5,0,0,0,0,0,0
759.5,0,0,0,0,0,0
760.5,0,0,0,0,0,0
761.5,0,0,0,0,0,0
762.5,0,0,0,0,0,0
763.5,0,0,0,0,0,0
764.5,0,0,0,0,0,0
765.5,0,0,0,0,0,0
766.5,0,0,0,0,0,0
767.5,0,0,0,0,0,0
768.5,0,0,0,0,0,0
769.5,0,0,0,0,0,0
770.5,0,0,0,0,0,0
771.5,0,0,0,0,0,0
772.5,0,0,0,0,0,0
773.5,0,0,0,0,0,0
774.5,0,0,0,0,0,0
775.5,0,0,0,0,0,0
776.5,0,0,0,0,0,0
777.5,0,0,0,0,0,0
778.5,0,0,0,0,0,0
779.5,0,0,0,0,0,0
780.5,0,0,0,0,0,0
781.5,0,0,0,0,0,0
782.5,0,0,0,0,0,0
783.5,0,0,0,0,0,0
784.5,0,0,0,0,0,0
785.5,0,0,0,0,0,0
786.5,0,0,0,0,0,0
787.5,0,0,0,0,0,0
788.5,0,0,0,0,0,0
789.5,0,0,0,0,0,0
790.5,0,0,0,0,0,0
791.5,0,0,0,0,0,0
792.5,0,0,0,0,0,0
793.5,0,0,0,0,0,0
794.5,0,0,0,0,0,0
795.5,0,0,0,0,0,0
796.5,0,0,0,0,0,0
797.5,0,0,0,0,0,0
798.5,0,0,0,0,0,0
799.5,0,0,0,0,0,0
800.5,0,0,0,0,0,0
801.5,0,0,0,0,0,0
802.5,0,0,0,0,0,0
803.5,0,0,0,0,0,0
804.5,0,0,0,0,0,0
805.5,0,0,0,0,0,0
806.5,0,0,0,0,0,0
807.5,0,0,0,0,0,0
808.5,0,0,0,0,0,0
809.5,0,0,0,0,0,0
810.5,0,0,0,0,0,0
811.5,0,0,0,0,0,0
812.5,0,0,0,0,0,0
813.5,0,0,0,0,0,0
814.5,0,0,0,0,0,0
815.5,0,0,0,0,0,0
816.5,0,0,0,0,0,0
817.5,0,0,0,0,0,0
818.5,0,0,0,0,0,0
819.5,0,0,0,0,0,0
820.5,0,0,0,0,0,0
821.5,0,0,0,0,0,0
822.5,0,0,0,0,0,0
823.5,0,0,0,0,0,0
824.5,0,0,0,0,0,0
825.5,0,0,0,0,0,0
826.5,0,0,0,0,0,0
827.5,0,0,0,0,0,0
828.5,0,0,0,0,0,0
829.5,0,0,0,0,0,0
830.5,0,0,0,0,0,0
831.5,0,0,0,0,0,0
832.5,0,0,0,0,0,0
833.5,0,0,0,0,0,0
834.5,0,0,0,0,0,0
835.5,0,0,0,0,0,0
836.5,0,0,0,0,0,0
837.5,0,0,0,0,0,0
838.5,0,0,0,0,0,0
839.5,0,0,0,0,0,0
840.5,0,0,0,0,0,0
841.5,0,0,0,0,0,0
842.5,0,0,0,0,0,0
843.5,0,0,0,0,0,0
844.5,0,0,0,0,0,0
845.5,0,0,0,0,0,0
846.5,0,0,0,0,0,0
847.5,0,0,0,0,0,0
848.5,0,0,0,0,0,0
849.5,0,0,0,0,0,0
850.5,0,0,0,0,0,0
851.5,0,0,0,0,0,0
852.5,0,0,0,0,0,0
853.5,0,0,0,0,0,0
854.5,0,0,0,0,0,0
855.5,0,0,0,0,0,0
856.5,0,0,0,0,0,0
857.5,0,0,0,0,0,0
858.5,0,0,0,0,0,0
859.5,0,0,0,0,0,0
860.5,0,0,0,0,0,0
861.5,0,0,0,0,0,0
862.5,0,0,0,0,0,0
863.5,0,0,0,0,0,0
864.5,0,0,0,0,0,0
865.5,0,0,0,0,0,0
866.5,0,0,0,0,0,0
867.5,0,0,0,0,0,0
868.5,0,0,0,0,0,0
869.5,0,0,0,0,0,0
870.5,0,0,0,0,0,0
871.5,0,0,0,0,0,0
872.5,0,0,0,0,0,0
873.5,0,0,0,0,0,0
874.5,0,0,0,0,0,0
875.5,0,0,0,0,0,0
876.5,0,0,0,0,0,0
877.5,0,0,0,0,0,0
878.5,0,0,0,0,0,0
879.5,0,0,0,0,0,0
880.5,0,0,0,0,0,0
881.5,0,0,0,0,0,0
882.5,0,0,0,0,0,0
883.5,0,0,0,0,0,0
884.5,0,0,0,0,0,0
885.5,0,0,0,0,0,0
886.5,0,0,0,0,0,0
887.5,0,0,0,0,0,0
888.5,0,0,0,0,0,0
889.5,0,0,0,0,0,0
890.5,0,0,0,0,0,0
891.5,0,0,0,0,0,0
892.5,0,0,0,0,0,0
893.5,0,0,0,0,0,0
894.5,0,0,0,0,0,0
895.5,0,0,0,0,0,0
896.5,0,0,0,0,0,0
897.5,0,0,0,0,0,0
898.5,0,0,0,0,0,0
899.5,0,0,0,0,0,0
900.5,0,0,0,0,0,0
901.5,0,0,0,0,0,0
902.5,0,0,0,0,0,0
903.5,0,0,0,0,0,0
904.5,0,0,0,0,0,0
905.5,0,0,0,0,0,0
906.5,0,0,0,0,0,0
907.5,0,0,0,0,0,0
908.5,0,0,0,0,0,0
909.5,0,0,0,0,0,0
910.5,0,0,0,0,0,0
911.5,0,0,0,0,0,0
912.5,0,0,0,0,0,0
913.5,0,0,0,0,0,0
914.5,0,0,0,0,0,0
915.5,0,0,0,0,0,0
916.5,0,0,0,0,0,0
917.5,0,0,0,0,0,0
918.5,0,0,0,0,0,0
919.5,0,0,0,0,0,0
920.5,0,0,0,0,0,0
921.5,0,0,0,0,0,0
922.5,0,0,0,0,0,0
923.5,0,0,0,0,0,0
924.5,0,0,0,0,0,0
925.5,0,0,0,0,0,0
926.5,0,0,0,0,0,0
927.5,0,0,0,0,0,0
928.5,0,0,0,0,0,0
929.5,0,0,0,0,0,0
930.5,0,0,0,0,0,0
931.5,0,0,0,0,0,0
932.5,0,0,0,0,0,0
933.5,0,0,0,0,0,0
934.5,0,0,0,0,0,0
935.5,0,0,0,0,0,0
936.5,0,0,0,0,0,0
937.5,0,0,0,0,0,0
938.5,0,0,0,0,0,0
939.5,0,0,0,0,0,0
940.5,0,0,0,0,0,0
941.5,0,0,0,0,0,0
942.5,0,0,0,0,0,0
943.5,0,0,0,0,0,0
944.5,0,0,0,0,0,0
945.5,0,0,0,0,0,0
946.5,0,0,0,0,0,0
947.5,0,0,0,0,0,0
948.5,0,0,0,0,0,0
949.5,0,0,0,0,0,0
950.5,0,0,0,0,0,0
951.5,0,0,0,0,0,0
952.5,0,0,0,0,0,0
953.5,0,0,0,0,0,0
954.5,0,0,0,0,0,0
955.5,0,0,0,0,0,0
956.5,0,0,0,0,0,0
957.5,0,0,0,0,0,0
958.5,0,0,0,0,0,0
959.5,0,0,0,0,0,0
960.5,0,0,0,0,0,0
961.5,0,0,0,0,0,0
962.5,0,0,0,0,0,0
963.5,0,0,0,0,0,0
964.5,0,0,0,0,0,0
965.5,0,0,0,0,0,0
966.5,0,0,0,0,0,0
967.5,0,0,0,0,0,0
968.5,0,0,0,0,0,0
969.5,0,0,0,0,0,0
970.5,0,0,0,0,0,0
971.5,0,0,0,0,0,0
972.5,0,0,0,0,0,0
973.5,0,0,0,0,0,0
974.5,0,0,0,0,0,0
975.5,0,0,0,0,0,0
976.5,0,0,0,0,0,0
977.5,0,0,0,0,0,0
978.5,0,0,0,0,0,0
979.5,0,0,0,0,0,0
980.5,0,0,0,0,0,0
981.5,0,0,0,0,0,0
982.5,0,0,0,0,0,0
983.5,0,0,0,0,0,0
984.5,0,0,0,0,0,0
985.5,0,0,0,0,0,0
986.5,0,0,0,0,0,0
987.5,0,0,0,0,0,0
988.5,0,0,0,0,0,0
989.5,0,0,0,0,0,0
990.5,0,0,0,0,0,0
991.5,0,0,0,0,0,0
992.5,0,0,0,0,0,0
993.5,0,0,0,0,0,0
994.5,0,0,0,0,0,0
995.5,0,0,0,0,0,0
996.5,0,0,0,0,0,0
997.5,0,0,0,0,0,0
998.5,0,0,0,0,0,0
999.5,0,0,0,0,0,0
